A11070,n_ctc,n_eitc,eip_count,county,STATEFIPS,tot_returns,tot_filers,tot_ctc,eip_amount,share_vita,share_using_pp,share_wage_earners,share_rac,share_ctc,mean_eip,mean_ctc,tot_deps,PREP,share_eitc_lt_75k,mean_eitc,tot_eitc,share_eitc_lt_75k_17,mean_eitc_17,tot_eitc_17,share_eip,tot_returns_17,share_ctc_17,mean_ctc_17,tot_ctc_17,share_using_pp_17,n_ctc_17,n_eitc_17,counts_2021,counts_2017,RUCC_2023,urban,share_black,maj_black,share_hisp,maj_hisp,share_male,adult_pop,tot_pop,share_elderly,child_pop,share_college,r_lfp,r_unemp,median_hh_inc,hh_lt_10k,hh_10k_25k,hh_25k_50k,hh_50k_75k,hh_under_75k,hh_over_75k,r_marriage,hh_inc_pct,prep_per_cap_17,prep_per_cap_21,share_ctc_dif,mean_ctc_dif,share_eitc_dif,mean_eitc_dif,tot_ctc_dif,tot_eitc_dif,state_ind_01,state_ind_02,state_ind_04,state_ind_05,state_ind_06,state_ind_08,state_ind_09,state_ind_10,state_ind_11,state_ind_12,state_ind_13,state_ind_15,state_ind_16,state_ind_17,state_ind_18,state_ind_19,state_ind_20,state_ind_21,state_ind_22,state_ind_23,state_ind_24,state_ind_25,state_ind_26,state_ind_27,state_ind_28,state_ind_29,state_ind_30,state_ind_31,state_ind_32,state_ind_33,state_ind_34,state_ind_35,state_ind_36,state_ind_37,state_ind_38,state_ind_39,state_ind_40,state_ind_41,state_ind_42,state_ind_44,state_ind_45,state_ind_46,state_ind_47,state_ind_48,state_ind_49,state_ind_50,state_ind_51,state_ind_53,state_ind_54,state_ind_55,state_ind_56,ppc17_x_maj_black,ppc21_x_maj_black,ps17_x_maj_black,ps21_x_maj_black,ppc17_x_maj_hisp,ppc21_x_maj_hisp,ps17_x_maj_hisp,ps21_x_maj_hisp,ppc17_x_urban,ppc21_x_urban,ps17_x_urban,ps21_x_urban,ppc17_x_share_college,ppc21_x_share_college,ps17_x_share_college,ps21_x_share_college,ppc17_x_hh_inc_pct,ppc21_x_hh_inc_pct,ps17_x_hh_inc_pct,ps21_x_hh_inc_pct,ppc17_x_r_marriage,ppc21_x_r_marriage,ps17_x_r_marriage,ps21_x_r_marriage
17381.0,5390.0,4860.0,21390.0,20161,20,26350.0,35830.0,17381.0,55309.0,0.039468690702087285,0.3901328273244782,0.8421252371916509,0.1540796963946869,0.2045540796963947,2585.7410004675085,3224.6753246753246,10090.0,10280.0,0.25727898358920065,1769.7530864197531,8601.0,0.1773122125702606,2114.121037463977,7336.0,0.8434363709353673,25730.0,0.08822386319471434,1326.8722466960353,3012.0,0.4084726000777303,2270.0,3470.0,19.333333333333332,22.0,3.0,1.0,0.0838544392716454,0.0,8.4,1.0,52.4,54920.0,72602.0,0.09417095947770034,17682.0,0.3385970991535073,71.5,3.1,53296.0,2028.0,3899.0,6486.0,4992.0,17405.0,9161.0,0.377,0.4172885572139303,0.0004005826656955572,0.00035202719106579267,0.11633021650168035,1725.309685908805,0.07996677101894004,-619.2036859145403,13977.44,311.3200000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0004005826656955572,0.00035202719106579267,0.4084726000777303,0.3901328273244782,0.0004005826656955572,0.00035202719106579267,0.4084726000777303,0.3901328273244782,0.00013563612857569484,0.00011919538571803485,0.13830763747001015,0.13209784361662447,0.00016715856261300923,0.00014689691865991722,0.17045094194785884,0.16279796463602292,0.00015101966496722507,0.00013271425103180383,0.1539941702293043,0.14708007590132827
1870.0,570.0,500.0,2030.0,20163,20,2370.0,3390.0,1870.0,5833.0,0.0,0.6455696202531646,0.7552742616033755,0.10548523206751055,0.24050632911392406,2873.399014778325,3280.7017543859647,1030.0,1530.0,0.2777777777777778,1780.0,890.0,0.20398009950248755,2253.6585365853657,924.0,0.8826086956521739,2420.0,0.09917355371900827,1362.5,327.0,0.6570247933884298,240.0,410.0,5.833333333333333,6.833333333333334,9.0,0.0,0.024723618090452263,0.0,2.7,1.0,48.8,3733.0,4975.0,0.2271356783919598,1242.0,0.1980223783502472,61.4,1.2,55000.0,97.0,221.0,576.0,463.0,1357.0,749.0,0.569,0.4779228855721393,0.001830520582194839,0.001562639521385838,0.1413327753949158,1741.076754385965,0.07379767827529024,-766.6341463414628,1500.49,-154.1199999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.001830520582194839,0.001562639521385838,0.6570247933884298,0.6455696202531646,0.0,0.0,0.0,0.0,0.00036248403930530114,0.0003094375945289156,0.13010561222185663,0.12783723159319754,0.0008748476787417499,0.0007468211891697863,0.314007185148637,0.3085324957491026,0.0010415662112688634,0.0008891418876685417,0.3738471074380165,0.3673291139240506
1000.0,300.0,350.0,1300.0,20165,20,1540.0,2160.0,1000.0,3561.0,0.0,0.6493506493506493,0.7662337662337663,0.09740259740259741,0.19480519480519481,2739.2307692307695,3333.3333333333335,560.0,1000.0,0.29914529914529914,1862.8571428571427,652.0,0.1984126984126984,2328.0,582.0,0.8783783783783784,1530.0,0.09803921568627451,1360.0,204.0,0.6535947712418301,150.0,250.0,5.0,4.0,9.0,0.0,0.023239680887963927,0.0,4.3,1.0,50.7,2215.0,2883.0,0.2428026361429067,668.0,0.2125949084412684,64.1,2.2,50714.0,35.0,323.0,297.0,298.0,953.0,365.0,0.517,0.3289800995024876,0.0018058690744920992,0.002257336343115124,0.0967659791189203,1796.5333333333335,0.10073260073260074,-767.7828571428572,769.48,-5.659999999999968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0018058690744920992,0.002257336343115124,0.6535947712418301,0.6493506493506493,0.0,0.0,0.0,0.0,0.00038391857054856593,0.00047989821318570746,0.13895092054984864,0.13804864184497947,0.000594094987814876,0.0007426187347685949,0.21501967287744286,0.21362344123538154,0.0009336343115124153,0.0011670428893905192,0.33790849673202616,0.33571428571428574
2550.0,730.0,720.0,2850.0,20167,20,3190.0,4490.0,2550.0,7979.0,0.0,0.5987460815047022,0.7523510971786834,0.13479623824451412,0.22884012539184953,2799.6491228070176,3493.150684931507,1480.0,1910.0,0.29508196721311475,1984.7222222222222,1429.0,0.210727969348659,2427.272727272727,1335.0,0.9067524115755627,3160.0,0.11392405063291139,1447.2222222222222,521.0,0.6518987341772152,360.0,550.0,3.1666666666666665,5.5,9.0,0.0,0.027864235956721505,0.0,4.0,1.0,49.3,4978.0,6747.0,0.24099599822143175,1769.0,0.19442854417095973,60.1,2.8,52108.0,148.0,532.0,715.0,767.0,2162.0,768.0,0.514,0.3726679104477612,0.0011048613901165126,0.0006361323155216284,0.11491607475893814,1857.789573820396,0.08435399786445574,-758.0959595959589,1961.27,-79.54999999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0011048613901165126,0.0006361323155216284,0.6518987341772152,0.5987460815047022,0.0,0.0,0.0,0.0,0.00021481659159105633,0.00012368228000697183,0.12674772183296742,0.11641332895502604,0.00041174638558912947,0.00023706610079374122,0.24294173908936334,0.2231334510831423,0.0005678987545198875,0.000326972010178117,0.3350759493670886,0.30775548589341695
20495.0,6220.0,5910.0,22860.0,20169,20,26750.0,36300.0,20495.0,61893.0,0.03514018691588785,0.5592523364485982,0.805607476635514,0.1394392523364486,0.23252336448598132,2707.48031496063,3295.016077170418,12260.0,14960.0,0.2957957957957958,1900.6768189509307,11233.0,0.22317596566523606,2291.880341880342,10726.0,0.8772815533980582,26440.0,0.11195158850226929,1336.4864864864865,3956.0,0.573373676248109,2960.0,4680.0,21.0,24.333333333333336,5.0,0.0,0.05266835852734562,0.0,11.8,1.0,50.0,40135.0,54378.0,0.1751443598514105,14243.0,0.2540334197637568,67.0,2.4,55175.0,1216.0,3240.0,5382.0,4518.0,14356.0,7692.0,0.486,0.48600746268656714,0.000606287114322495,0.000523234084963249,0.12057177598371203,1784.7863474406886,0.07261983013055973,-689.1479673738554,16024.720000000001,-887.3799999999992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.000606287114322495,0.000523234084963249,0.573373676248109,0.5592523364485982,0.0,0.0,0.0,0.0,0.00015401718901004318,0.00013291894394017425,0.14565607577982426,0.1420687835389085,0.00029466006209143646,0.00025429567002411635,0.27866388556461263,0.27180080903891757,0.0002946555375607326,0.00025429176529213904,0.27865960665658096,0.2717966355140187
2070.0,580.0,400.0,1840.0,20171,20,2310.0,3410.0,2070.0,5493.0,0.0,0.7272727272727273,0.8354978354978355,0.10822510822510822,0.2510822510822511,2985.3260869565215,3568.9655172413795,1210.0,1680.0,0.26143790849673204,1820.0,728.0,0.18181818181818182,2500.0,800.0,0.8264840182648402,2380.0,0.12184873949579832,1427.5862068965516,414.0,0.7352941176470589,290.0,320.0,4.166666666666666,5.5,9.0,0.0,0.0001936858415649816,0.0,20.3,1.0,52.5,3614.0,5163.0,0.19174898314933178,1549.0,0.23249526899161935,69.2,0.2,46583.0,69.0,390.0,648.0,273.0,1380.0,741.0,0.5920000000000001,0.23072139303482586,0.0015218594355285002,0.0011529238147943183,0.12923351158645274,1955.7931034482763,0.07961972667855022,-1004.9999999999995,1602.18,-175.9999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0015218594355285002,0.0011529238147943183,0.7352941176470589,0.7272727272727273,0.0,0.0,0.0,0.0,0.0003538251188306326,0.000268049332447449,0.17095240367030837,0.16908746835754135,0.0003511255289683293,0.0002660041886123707,0.16964808311384255,0.16779737675260062,0.0009009407858328722,0.0006825308983582365,0.4352941176470589,0.4305454545454546
214233.0,63930.0,55940.0,205850.0,20173,20,247040.0,333640.0,214233.0,574085.0,0.026230569948186528,0.4571729274611399,0.8114475388601037,0.1645482512953368,0.2587840025906736,2788.85110517367,3351.0558423275456,133320.0,112940.0,0.31265369997764364,2059.1884161601715,115191.0,0.23987574131601241,2485.3779138215214,105554.0,0.862445322121714,234820.0,0.12856656162166766,1396.5882742630008,42163.0,0.4724895664764501,30190.0,42470.0,384.0,482.3333333333333,2.0,1.0,0.11020871640276905,0.0,15.2,1.0,49.6,373827.0,520467.0,0.14580367247106926,146640.0,0.2855657867177621,66.6,3.7,60593.0,11013.0,25642.0,46128.0,38905.0,121688.0,79183.0,0.48700000000000004,0.648320895522388,0.0012902581497145293,0.0010272131226476417,0.13021744096900592,1772.911092410355,0.07277795866163123,-749.2886264581475,166588.81,-4085.0199999999895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0012902581497145293,0.0010272131226476417,0.4724895664764501,0.4571729274611399,0.0012902581497145293,0.0010272131226476417,0.4724895664764501,0.4571729274611399,0.00036845358359223365,0.00029333692349568286,0.13492685476678182,0.1305529466965028,0.000836501319077983,0.0006659637315672677,0.306324858862997,0.29639476174019797,0.0006283557189109758,0.0005002527907294015,0.2301024188740312,0.22264321567357515
11017.0,3210.0,2420.0,7760.0,20175,20,9330.0,12440.0,11017.0,23292.0,0.0,0.7031082529474812,0.8735262593783494,0.13183279742765272,0.3440514469453376,3001.546391752577,3432.0872274143303,6850.0,6560.0,0.32526881720430106,2192.1487603305786,5305.0,0.28606658446362515,2634.4827586206898,6112.0,0.845984598459846,9560.0,0.23744769874476987,1471.8061674008811,3341.0,0.7217573221757322,2270.0,2320.0,23.5,34.0,7.0,0.0,0.046708365207217745,0.0,63.1,1.0,52.6,14480.0,22223.0,0.09872654457094002,7743.0,0.10861005381283632,71.0,2.6,51809.0,254.0,1054.0,2166.0,1496.0,4970.0,2279.0,0.485,0.36162935323383083,0.0023480662983425414,0.0016229281767955802,0.10660374820056776,1768.9462582513347,0.03920223274067591,-784.8167569108004,7241.67,-1601.5599999999995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0023480662983425414,0.0016229281767955802,0.7217573221757322,0.7031082529474812,0.0,0.0,0.0,0.0,0.0002550236070190908,0.0001762663166161363,0.07839010160131492,0.07636462518887527,0.0008491296968197686,0.0005868984669195459,0.2610086336101917,0.2542645827667664,0.0011388121546961325,0.0007871201657458564,0.3500523012552301,0.3410075026795284
67190.0,20410.0,17600.0,72750.0,20177,20,86230.0,115670.0,67190.0,196840.0,0.029572074683984692,0.4539023541690827,0.7838339325060883,0.14786037341992347,0.2366925663922069,2705.7044673539517,3292.0137187653113,41290.0,39140.0,0.27994273898520755,1983.75,34914.0,0.22455043002345582,2363.300835654596,33937.0,0.8668353820197638,83850.0,0.11246273106738224,1357.5821845174974,12802.0,0.45390578413834226,9430.0,14360.0,80.83333333333333,126.25,3.0,1.0,0.10745421746633678,0.0,12.9,1.0,48.6,132305.0,179053.0,0.1819293728672516,46748.0,0.2976717632678753,63.0,2.5,59848.0,4231.0,9270.0,17482.0,13799.0,44782.0,29232.0,0.502,0.6293532338308457,0.0009542345338422585,0.0006109620447702908,0.12422983532482466,1757.9458502605394,0.055392308961751735,-686.7799442896935,52723.740000000005,-3434.8099999999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0009542345338422585,0.0006109620447702908,0.45390578413834226,0.4539023541690827,0.0009542345338422585,0.0006109620447702908,0.45390578413834226,0.4539023541690827,0.0002840486762599241,0.00018186614915651904,0.13511493512194794,0.13511391411695048,0.000600550589706695,0.00038451093862408846,0.2856670731019915,0.28566491443974606,0.00047902573598881373,0.000306702946474686,0.22786070363744781,0.22785898179287953
1121.0,300.0,180.0,1040.0,20179,20,1270.0,1840.0,1121.0,3117.0,0.0,0.7716535433070866,0.7322834645669292,0.07874015748031496,0.23622047244094488,2997.1153846153843,3736.666666666667,620.0,980.0,0.20930232558139536,2055.555555555555,370.0,0.16326530612244897,2206.25,353.0,0.8487394957983193,1260.0,0.09523809523809523,1666.6666666666667,200.0,0.7857142857142857,120.0,160.0,3.0,6.5,9.0,0.0,0.009760065067100447,0.0,5.6,1.0,50.7,1794.0,2459.0,0.22570150467669783,665.0,0.21701199563794984,73.4,1.4,68952.0,42.0,137.0,200.0,170.0,549.0,455.0,0.539,0.8249378109452736,0.0036231884057971015,0.0016722408026755853,0.14098237720284965,1853.3333333333337,0.04603701945894639,-437.50694444444434,895.0,-28.889999999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0036231884057971015,0.0016722408026755853,0.7857142857142857,0.7716535433070866,0.0,0.0,0.0,0.0,0.0007862753465143111,0.00036289631377583586,0.17050942514410344,0.16745807537416602,0.002988905112120557,0.0013794946671325647,0.6481654228855721,0.6365661848239119,0.0019528985507246378,0.0009013377926421405,0.42350000000000004,0.4159212598425197
2386.0,690.0,580.0,2280.0,20181,20,2650.0,3730.0,2386.0,6558.0,0.0,0.6264150943396226,0.8,0.1509433962264151,0.26037735849056604,2876.315789473684,3457.971014492754,1360.0,1660.0,0.2914572864321608,2067.241379310345,1199.0,0.2304147465437788,2294.0,1147.0,0.87890625,2680.0,0.12686567164179105,1347.058823529412,458.0,0.5783582089552238,340.0,500.0,7.0,7.0,9.0,0.0,0.02715842414082146,0.0,12.3,1.0,51.8,4189.0,5965.0,0.1974853310980721,1776.0,0.1843501326259947,65.1,2.7,58830.0,186.0,324.0,449.0,437.0,1396.0,843.0,0.461,0.6007462686567164,0.0016710432084029601,0.0016710432084029601,0.13351168684877499,1935.7945439045186,0.061042539888381986,-524.9786206896547,1868.46,-97.1099999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0016710432084029601,0.0016710432084029601,0.5783582089552238,0.6264150943396226,0.0,0.0,0.0,0.0,0.0003080570370928534,0.0003080570370928534,0.10662041252622827,0.11547970572043441,0.0010038729722122261,0.0010038729722122261,0.3474465359768322,0.3763165305547733,0.0007703509190737646,0.0007703509190737646,0.2666231343283582,0.288777358490566
1314.0,370.0,360.0,1590.0,20183,20,1830.0,2660.0,1314.0,4439.0,0.0,0.819672131147541,0.7103825136612022,0.08196721311475409,0.20218579234972678,2791.8238993710693,3551.3513513513517,740.0,1500.0,0.2647058823529412,1758.3333333333333,633.0,0.18181818181818182,2146.4285714285716,601.0,0.8857142857142857,1860.0,0.0913978494623656,1400.0,238.0,0.8225806451612904,170.0,280.0,5.0,5.0,9.0,0.0,0.011148272017837236,0.0,2.5,1.0,50.8,2766.0,3588.0,0.27424749163879597,822.0,0.2034965034965035,58.1,1.5,48051.0,81.0,219.0,489.0,218.0,1007.0,518.0,0.588,0.2658582089552239,0.0018076644974692696,0.0018076644974692696,0.11078794288736118,1969.351351351352,0.08288770053475936,-667.1309523809525,1045.06,-46.12999999999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0018076644974692696,0.0018076644974692696,0.8225806451612904,0.819672131147541,0.0,0.0,0.0,0.0,0.00036785340472976046,0.00036785340472976046,0.16739228513422064,0.16680041270205206,0.00048058244568912483,0.00048058244568912483,0.2186898170438132,0.21791656471739662,0.0010629067245119304,0.0010629067245119304,0.4836774193548387,0.4819672131147541
1665.0,500.0,400.0,1650.0,20185,20,1920.0,2790.0,1665.0,4833.0,0.0,0.6302083333333334,0.765625,0.13020833333333334,0.2604166666666667,2929.090909090909,3330.0,970.0,1210.0,0.28169014084507044,1987.5,795.0,0.2077922077922078,2450.0,784.0,0.8709677419354839,1910.0,0.12041884816753927,1486.9565217391305,342.0,0.675392670157068,230.0,320.0,10.5,14.0,9.0,0.0,0.020944958597174865,0.0,13.3,1.0,52.3,3006.0,4106.0,0.21115440818314662,1100.0,0.23887814313346228,63.3,2.4,54188.0,54.0,189.0,516.0,268.0,1027.0,544.0,0.588,0.4480721393034826,0.004657351962741184,0.003493013972055888,0.1399978184991274,1649.7391304347827,0.07389793305286263,-780.9999999999995,1278.54,-90.91999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.004657351962741184,0.003493013972055888,0.675392670157068,0.6302083333333334,0.0,0.0,0.0,0.0,0.0011125395887786002,0.0008344046915839501,0.1613365469330714,0.1505429964539007,0.002086829657434716,0.0015651222430760371,0.30262463858716887,0.28237879612354894,0.002738522954091816,0.002053892215568862,0.39713089005235597,0.3705625
853.0,240.0,160.0,690.0,20187,20,870.0,1240.0,853.0,2204.0,0.0,0.7471264367816092,0.8275862068965517,0.10344827586206896,0.27586206896551724,3194.2028985507245,3554.1666666666665,570.0,650.0,0.25806451612903225,1881.25,301.0,0.19230769230769232,2560.0,384.0,0.8414634146341463,980.0,0.14285714285714285,1550.0,217.0,0.7040816326530612,140.0,150.0,2.25,2.5,9.0,0.0,0.02681992337164751,0.0,41.1,1.0,54.6,1415.0,2088.0,0.17337164750957854,673.0,0.15518441196938065,62.7,2.3,60607.0,70.0,91.0,125.0,302.0,588.0,246.0,0.504,0.6495646766169154,0.0017667844522968198,0.0015901060070671379,0.1330049261083744,1802.6666666666667,0.06575682382133993,-1011.5499999999997,607.79,-132.91999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0017667844522968198,0.0015901060070671379,0.7040816326530612,0.7471264367816092,0.0,0.0,0.0,0.0,0.0002741774063063262,0.00024675966567569364,0.10926249414170679,0.11594237675873267,0.0011476407714079778,0.00103287669426718,0.45734655802619556,0.48530694229999427,0.0008904593639575972,0.0008014134275618374,0.35485714285714287,0.37655172413793103
2250.0,660.0,390.0,1840.0,20189,20,2280.0,3320.0,2250.0,5548.0,0.0,0.6491228070175439,0.8245614035087719,0.12719298245614036,0.2894736842105263,3015.217391304348,3409.090909090909,1430.0,1480.0,0.23636363636363636,2046.153846153846,798.0,0.19540229885057472,2517.6470588235293,856.0,0.8294930875576036,2260.0,0.1504424778761062,1573.5294117647059,535.0,0.672566371681416,340.0,340.0,1.5,2.0,9.0,0.0,0.012218045112781954,0.0,37.4,1.0,53.4,3625.0,5320.0,0.15582706766917293,1695.0,0.10678325384207737,64.6,4.4,61267.0,99.0,168.0,450.0,388.0,1105.0,660.0,0.527,0.6657338308457711,0.0005517241379310345,0.00041379310344827585,0.13903120633442012,1631.0026737967917,0.040961337513061635,-798.7873303167419,1645.45,-169.27999999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0005517241379310345,0.00041379310344827585,0.672566371681416,0.6491228070175439,0.0,0.0,0.0,0.0,5.891489867149097e-05,4.418617400361822e-05,0.0718188255929016,0.0693154454764362,0.0003673014239149082,0.0002754760679361811,0.4477501871175098,0.4321430130051497,0.0002907586206896552,0.00021806896551724138,0.3544424778761062,0.34208771929824566
9255.0,2670.0,2280.0,9000.0,20191,20,10350.0,14810.0,9255.0,26979.0,0.00676328502415459,0.561352657004831,0.7806763285024154,0.1536231884057971,0.2579710144927536,2997.6666666666665,3466.2921348314608,5670.0,5810.0,0.3085250338294993,1982.0175438596493,4519.0,0.2238033635187581,2342.7745664739887,4053.0,0.8845771144278607,10210.0,0.11655239960822723,1397.4789915966385,1663.0,0.584720861900098,1190.0,1730.0,11.5,14.0,2.0,1.0,0.024996681856390746,0.0,5.7,1.0,51.0,16543.0,22603.0,0.18776268636906604,6060.0,0.2332219682316394,60.0,3.8,54854.0,443.0,1419.0,2084.0,1732.0,5678.0,3277.0,0.534,0.472636815920398,0.0008462793930967781,0.0006951580729009249,0.1414186148845264,1887.1408743272593,0.08472167031074121,-665.3177162559577,7375.81,-60.88999999999942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0008462793930967781,0.0006951580729009249,0.584720861900098,0.561352657004831,0.0008462793930967781,0.0006951580729009249,0.584720861900098,0.561352657004831,0.00019737094573190787,0.00016212613399406716,0.13636975027844145,0.13091977153872705,0.00039998279773230806,0.00032855729813725305,0.2763606063706931,0.2653159324152186,0.00045191319591367956,0.0003712144109290939,0.3122409402546523,0.29976231884057974
3106.0,890.0,670.0,3040.0,20193,20,3670.0,5240.0,3106.0,8676.0,0.0,0.6076294277929155,0.8201634877384196,0.1444141689373297,0.24250681198910082,2853.9473684210525,3489.8876404494385,1760.0,2230.0,0.2596899224806202,1780.597014925373,1193.0,0.1724137931034483,2138.0,1069.0,0.8514285714285714,3770.0,0.08753315649867374,1503.030303030303,496.0,0.5729442970822282,330.0,500.0,7.0,8.0,7.0,0.0,0.018982536066818528,0.0,7.5,1.0,49.0,5539.0,7902.0,0.16805871931156668,2363.0,0.2242010652463382,67.7,0.9,69844.0,209.0,391.0,541.0,659.0,1800.0,1366.0,0.58,0.8355099502487562,0.0014443040259974724,0.0012637660227477884,0.15497365549042708,1791.4633980251963,0.08727612937717188,-635.3429850746265,2545.52,-14.9699999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0014443040259974724,0.0012637660227477884,0.5729442970822282,0.6076294277929155,0.0,0.0,0.0,0.0,0.00032381450116820824,0.00028333768852218224,0.12845472173265002,0.1362311649861946,0.0012067303849052264,0.001055889086792073,0.47870066115048104,0.507680432984939,0.0008376963350785339,0.0007329842931937172,0.3323076923076923,0.352425068119891
1034.0,290.0,250.0,1230.0,20195,20,1430.0,2090.0,1034.0,3440.0,0.0,0.6853146853146853,0.7692307692307693,0.08391608391608392,0.20279720279720279,2796.747967479675,3565.5172413793102,560.0,980.0,0.24752475247524752,1832.0,458.0,0.16379310344827586,2000.0,380.0,0.8913043478260869,1460.0,0.0821917808219178,1258.3333333333333,151.0,0.6712328767123288,120.0,190.0,3.0,3.0,9.0,0.0,0.004247787610619469,0.0,2.0,1.0,50.5,2236.0,2825.0,0.26831858407079645,589.0,0.22480280455740578,64.4,1.3,78529.0,44.0,141.0,256.0,194.0,635.0,669.0,0.6759999999999999,0.9166666666666666,0.0013416815742397137,0.0013416815742397137,0.12060542197528498,2143.6005747126437,0.08373164902697167,-428.0,863.37,28.600000000000023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0013416815742397137,0.0013416815742397137,0.6712328767123288,0.6853146853146853,0.0,0.0,0.0,0.0,0.00030161378071208287,0.00030161378071208287,0.1508950331960669,0.15406066326311724,0.0012298747763864041,0.0012298747763864041,0.615296803652968,0.6282051282051282,0.0009069767441860463,0.0009069767441860463,0.4537534246575342,0.4632727272727272
