county,counts,RUCC_2023,urban,share_black
5123,14.999999999999998,6.0,0.0,0.533759471701308
5125,69.33333333333334,2.0,1.0,0.08125388363802859
5127,12.166666666666666,8.0,0.0,0.029311039484286865
5129,4.5,9.0,0.0,0.004192073170731708
5131,104.83333333333334,3.0,1.0,0.06112973948929585
5133,13.0,6.0,0.0,0.029239766081871343
5135,7.666666666666666,9.0,0.0,0.009627095053065011
5137,11.0,9.0,0.0,0.0012131996117761242
5139,43.75,7.0,0.0,0.3273903519942947
5141,5.166666666666666,8.0,0.0,0.009778562866696108
5143,114.91666666666666,2.0,1.0,0.0344285049404225
5145,30.833333333333332,4.0,0.0,0.04469672397015893
5147,11.499999999999998,9.0,0.0,0.28406758250434233
5149,6.833333333333333,9.0,0.0,0.01840011713602421
6001,0.0,1.0,1.0,0.10198352432233421
6003,0.0,8.0,0.0,0.005952380952380952
6005,0.0,6.0,0.0,0.0248659433844619
6007,0.0,3.0,1.0,0.018353802941014484
6009,0.0,6.0,0.0,0.009680478070078723
6011,0.0,6.0,0.0,0.016620752984389347
6013,0.0,1.0,1.0,0.08630878850042568
6015,0.0,7.0,0.0,0.02975953715422166
6017,0.0,1.0,1.0,0.008600604508626842
6019,0.0,1.0,1.0,0.04513980959976075
6021,0.0,6.0,0.0,0.005858761987794246
6023,0.0,5.0,0.0,0.012699432174814252
6025,0.0,3.0,1.0,0.02715341764277899
6027,0.0,6.0,0.0,0.004679855349925548
6029,0.0,2.0,1.0,0.0538191607298232
6031,0.0,3.0,1.0,0.06596351234799555
6033,0.0,4.0,0.0,0.023911792055971305
6035,0.0,7.0,0.0,0.08570821572733618
6037,0.0,1.0,1.0,0.07936546590769025
6039,0.0,1.0,1.0,0.0297177295526666
6041,0.0,1.0,1.0,0.022840308399425278
6043,0.0,8.0,0.0,0.00865021770682148
6045,0.0,4.0,0.0,0.006937312911049446
6047,0.0,2.0,1.0,0.028862618663800823
6049,0.0,8.0,0.0,0.019717986931101685
6051,0.0,7.0,0.0,0.0013542999021894516
6053,0.0,2.0,1.0,0.02491838533966051
6055,0.0,3.0,1.0,0.02054108577398321
6057,0.0,4.0,0.0,0.0041825839945146435
6059,1.0,1.0,1.0,0.017303277521950735
6061,0.0,1.0,1.0,0.016024279969025553
6063,0.0,9.0,0.0,0.01747236513677347
6065,0.0,1.0,1.0,0.06485410265339217
6067,0.0,1.0,1.0,0.09673889323290284
6069,0.0,1.0,1.0,0.009505913562506909
6071,0.0,1.0,1.0,0.0802226182377269
6073,0.0,1.0,1.0,0.0490335122501871
6075,0.0,1.0,1.0,0.052122970252894855
6077,0.0,2.0,1.0,0.06979852373458334
6079,0.0,2.0,1.0,0.014983856194588554
6081,0.0,1.0,1.0,0.02360561739988039
6083,0.0,2.0,1.0,0.01881599728359816
6085,0.0,1.0,1.0,0.02459495802842825
6087,0.0,2.0,1.0,0.011284715842697454
6089,0.0,3.0,1.0,0.011317228680572732
6091,0.0,8.0,0.0,0.0006495615459564793
6093,0.0,7.0,0.0,0.017281601775724218
6095,0.0,2.0,1.0,0.1341398040014886
6097,0.0,2.0,1.0,0.01570970846582118
6099,0.0,2.0,1.0,0.02970180196862258
6101,0.0,3.0,1.0,0.018954380298748488
6103,0.0,4.0,0.0,0.00905960670288469
6105,0.0,8.0,0.0,0.005563282336578581
6107,0.0,2.0,1.0,0.01663485485107187
6109,0.0,4.0,0.0,0.017070036022663503
6111,0.0,2.0,1.0,0.01832109836676506
6113,0.0,1.0,1.0,0.026229447677235663
6115,0.0,3.0,1.0,0.035831550669120936
8001,0.0,1.0,1.0,0.03402146536976012
8003,0.0,7.0,0.0,0.02118825181657202
8005,0.0,1.0,1.0,0.11003021695126461
8007,0.0,7.0,0.0,0.0030903746137031732
8009,0.0,9.0,0.0,0.00625177607274794
8011,0.0,9.0,0.0,0.050503327077290563
8013,0.0,2.0,1.0,0.009016984421060317
8014,0.0,1.0,1.0,0.014195909047140872
8015,0.0,6.0,0.0,0.014303354599711875
8017,0.0,9.0,0.0,0.0029568302779420462
8019,0.0,1.0,1.0,0.014320568579611753
8021,0.0,9.0,0.0,0.004881910542287901
8023,0.0,9.0,0.0,0.0
8025,0.0,8.0,0.0,0.04403456297773346
8027,0.0,8.0,0.0,0.017161016949152542
8029,0.0,6.0,0.0,0.013426267947194296
8031,0.0,1.0,1.0,0.08967754623308748
8033,0.0,9.0,0.0,0.0
8035,0.0,1.0,1.0,0.015051331376499237
8037,0.0,5.0,0.0,0.00904961126173846
8039,0.0,1.0,1.0,0.002548557748001699
8041,0.0,2.0,1.0,0.06147334573066791
8043,0.0,4.0,0.0,0.04456506213398086
8045,0.0,5.0,0.0,0.005324970189967495
8047,0.0,1.0,1.0,0.008602890571231933
8049,0.0,9.0,0.0,0.008701772346279352
8051,0.0,7.0,0.0,0.008842205210373271
8053,0.0,9.0,0.0,0.01048951048951049
8055,0.0,8.0,0.0,0.0008840430234271402
8057,0.0,9.0,0.0,0.006545454545454545
8059,0.0,1.0,1.0,0.011335390343543689
8061,0.0,9.0,0.0,0.0049504950495049506
8063,0.0,9.0,0.0,0.0008485362749257531
8065,0.0,9.0,0.0,0.001887555615477956
8067,0.0,6.0,0.0,0.005442494566486448
8069,0.0,2.0,1.0,0.009854230693320552
8071,0.0,7.0,0.0,0.01025393985272865
8073,0.0,8.0,0.0,0.07975133214920072
8075,0.0,6.0,0.0,0.009005283712382265
8077,0.0,3.0,1.0,0.00741506933445389
8079,0.0,9.0,0.0,0.015113350125944584
8081,0.0,7.0,0.0,0.006268882175226586
8083,0.0,6.0,0.0,0.009916653804599475
8085,0.0,5.0,0.0,0.002811377811377811
8087,0.0,6.0,0.0,0.031107108216710543
8089,0.0,6.0,0.0,0.012804714706670238
8091,0.0,9.0,0.0,0.019381443298969073
8093,0.0,1.0,1.0,0.0027611596870685687
8095,0.0,9.0,0.0,0.0
8097,0.0,7.0,0.0,0.0013164672886497625
8099,0.0,7.0,0.0,0.00877486210930971
8101,0.0,3.0,1.0,0.018536544582659013
8103,0.0,9.0,0.0,0.003079291762894534
8105,0.0,9.0,0.0,0.0014813523875914954
8107,0.0,7.0,0.0,0.0030121691634202178
8109,0.0,9.0,0.0,0.012246820536975978
8111,0.0,9.0,0.0,0.0
8113,0.0,9.0,0.0,0.0023503216229589312
8115,0.0,9.0,0.0,0.0061000406669377795
8117,0.0,5.0,0.0,0.0019328651504413375
8119,0.0,2.0,1.0,0.007721380095094892
8121,0.0,9.0,0.0,0.019031857674803476
8123,0.0,2.0,1.0,0.013513262040046646
8125,0.0,9.0,0.0,0.013073209975864843
9001,947.5,2.0,1.0,0.11466198823561392
9003,662.5,1.0,1.0,0.13854219060887835
9005,164.5,4.0,0.0,0.017799378965843122
9007,106.66666666666667,1.0,1.0,0.05415390598415245
9009,695.0,2.0,1.0,0.13817156615025597
9011,151.66666666666666,2.0,1.0,0.05978501176007223
9013,105.66666666666667,1.0,1.0,0.031294964028776975
9015,68.5,4.0,0.0,0.02268611108726814
10001,144.0,3.0,1.0,0.25732738035740066
10003,937.0,1.0,1.0,0.252287461978375
10005,280.0,4.0,0.0,0.11179474032771476
11001,2.0,1.0,1.0,0.4466181856506732
12001,168.33333333333331,2.0,1.0,0.19853279308834018
12003,12.0,1.0,1.0,0.12595079098668
12005,133.75,3.0,1.0,0.10368058924712213
12007,22.999999999999996,6.0,0.0,0.19349756516757377
12009,463.5,2.0,1.0,0.09720183585367029
12011,3589.0,1.0,1.0,0.2854341911895835
12013,12.416666666666666,8.0,0.0,0.12096948712399913
12015,164.0,3.0,1.0,0.054258617051780755
12017,93.0,3.0,1.0,0.02517644580217002
12019,85.5,1.0,1.0,0.11011613070251679
12021,430.5,2.0,1.0,0.06618079008146525
12023,37.166666666666664,4.0,0.0,0.1774200534180322
12027,3.5,6.0,0.0,0.12472448349839833
12029,5.25,8.0,0.0,0.07598347404347044
12031,884.0,1.0,1.0,0.294360084340891
12033,239.5,2.0,1.0,0.218001555697743
12035,140.0,2.0,1.0,0.09763100590053386
12037,5.0,8.0,0.0,0.12794310006540222
12039,32.0,2.0,1.0,0.5527773381864219
12041,11.416666666666666,2.0,1.0,0.049270792274339774
12043,14.0,8.0,0.0,0.1398670278256587
12045,3.5,8.0,0.0,0.1472541926997698
12047,3.0,8.0,0.0,0.34287554569526946
12049,17.0,6.0,0.0,0.057818352059925096
12051,37.5,4.0,0.0,0.10809097593752377
12053,95.33333333333333,1.0,1.0,0.05162704030646236
12055,86.0,3.0,1.0,0.08964753790499536
12057,1329.0,1.0,1.0,0.16524077462736064
12059,8.0,8.0,0.0,0.07088981755172766
12061,168.0,3.0,1.0,0.0824673105403729
12063,23.25,6.0,0.0,0.2690619343832567
12065,16.5,2.0,1.0,0.3296771954182576
12067,2.25,9.0,0.0,0.16564784849574493
12069,314.3333333333333,1.0,1.0,0.10518611738419822
12071,648.5,2.0,1.0,0.08121358429566727
12073,207.5,2.0,1.0,0.30962143213101234
12075,27.166666666666668,2.0,1.0,0.08371862615587847
12077,9.0,8.0,0.0,0.1486165018154501
12079,10.0,8.0,0.0,0.36806825106642294
12081,305.0,2.0,1.0,0.08292555670374648
12083,258.0,2.0,1.0,0.12605164537276037
12085,179.5,2.0,1.0,0.05639104867896642
12086,4214.5,1.0,1.0,0.16282550212574715
12087,77.5,4.0,0.0,0.07156753076212247
12089,54.0,1.0,1.0,0.05512362699453058
12091,104.0,2.0,1.0,0.09602829422166993
12093,7.5,4.0,0.0,0.08621210595226106
12095,1853.5,1.0,1.0,0.20737203969788978
12097,532.0,1.0,1.0,0.10871845839545027
12099,2321.0,1.0,1.0,0.18617732659210265
12101,347.8333333333333,1.0,1.0,0.0586459704349907
12103,891.0,1.0,1.0,0.10276422798174092
12105,490.0,2.0,1.0,0.15027595954836864
12107,57.0,4.0,0.0,0.15981516671907256
12109,165.5,1.0,1.0,0.05349911938703316
12111,339.0,2.0,1.0,0.2042304504943022
12113,86.5,2.0,1.0,0.058753966747131736
12115,521.0,2.0,1.0,0.043469450500307455
12117,525.5,1.0,1.0,0.1191445113419002
12119,76.0,3.0,1.0,0.07309851965288412
12121,34.75,6.0,0.0,0.11718067748310888
12123,9.0,6.0,0.0,0.22456575682382135
12125,3.1666666666666665,8.0,0.0,0.1831980670342606
12127,389.5,2.0,1.0,0.10900665654730558
12129,6.0,2.0,1.0,0.13510741008930727
12131,57.833333333333336,2.0,1.0,0.042147680243955564
12133,13.25,3.0,1.0,0.14940175058218902
13001,9.5,7.0,0.0,0.19709330595926305
13003,2.6333333333333333,9.0,0.0,0.1610835651227476
13005,8.833333333333334,9.0,0.0,0.15802203708680462
13007,5.633333333333333,8.0,0.0,0.39036885245901637
13009,16.2,4.0,0.0,0.4147369860516
13011,23.166666666666664,8.0,0.0,0.02624439399811749
13013,28.333333333333336,1.0,1.0,0.1249969563417663
13015,107.99999999999999,1.0,1.0,0.10317239589127453
13017,3.8333333333333335,7.0,0.0,0.37210651505482395
13019,23.8,8.0,0.0,0.09760923330585326
13021,168.33333333333334,3.0,1.0,0.5433824045536051
13023,10.5,6.0,0.0,0.27869765960834264
13025,7.000000000000001,3.0,1.0,0.023406374501992032
13027,22.0,3.0,1.0,0.3587424633936262
13029,25.833333333333332,2.0,1.0,0.1419427884837562
13031,70.0,4.0,0.0,0.2787342249011113
13033,29.583333333333332,2.0,1.0,0.46382732862861625
13035,40.45,1.0,1.0,0.2809218436873748
13037,5.333333333333334,8.0,0.0,0.6169724770642202
13039,39.49999999999999,4.0,0.0,0.18379534060749042
13043,6.0,9.0,0.0,0.2246210381258613
13045,69.0,1.0,1.0,0.1997685849901184
13047,22.333333333333332,2.0,1.0,0.02261057429082999
13049,4.833333333333334,8.0,0.0,0.2762564432989691
13051,239.83333333333331,2.0,1.0,0.4035954751284704
13053,0.5,2.0,1.0,0.1946921221021714
13055,24.75,6.0,0.0,0.09771869226443891
13057,312.66666666666663,1.0,1.0,0.0726898209074784
13059,51.75,3.0,1.0,0.27768633722064046
13061,4.499999999999999,9.0,0.0,0.5633021158515436
13063,523.0,1.0,1.0,0.7052576146227938
13065,5.133333333333333,8.0,0.0,0.25545495027460297
13067,971.9999999999999,1.0,1.0,0.27491147540983607
13069,38.50000000000001,7.0,0.0,0.28647091618658244
13071,17.750000000000004,6.0,0.0,0.23432314410480348
13073,90.33333333333334,2.0,1.0,0.16864150796634558
13075,11.5,6.0,0.0,0.2683267395857575
13077,97.83333333333334,1.0,1.0,0.1762599359682049
13079,14.416666666666668,3.0,1.0,0.21070811744386875
13081,8.666666666666666,6.0,0.0,0.4567335801987917
13083,7.0,2.0,1.0,0.011218046956415128
13085,21.833333333333336,1.0,1.0,0.008548965727807037
13087,34.133333333333326,6.0,0.0,0.41560992419021364
13089,1179.8333333333333,1.0,1.0,0.5284247740016925
13091,13.0,7.0,0.0,0.3003136044601523
13093,11.833333333333334,8.0,0.0,0.492551532998441
13095,69.66666666666666,3.0,1.0,0.6991765044630003
13097,235.16666666666666,1.0,1.0,0.4830128205128205
13099,6.8,8.0,0.0,0.5293628040321835
13101,5.0,3.0,1.0,0.030885938769981035
13103,32.833333333333336,2.0,1.0,0.1357962425923591
13105,7.5,6.0,0.0,0.2861255333367604
13107,32.58333333333333,7.0,0.0,0.32310127973965436
13109,9.0,8.0,0.0,0.284453117739987
13111,17.166666666666668,8.0,0.0,0.0031351694578934837
13113,198.5,1.0,1.0,0.2400363241334827
13115,87.75,3.0,1.0,0.1407799613074025
13117,207.49999999999997,1.0,1.0,0.03781423700122887
13119,17.333333333333336,8.0,0.0,0.08784829721362229
13121,1470.5,1.0,1.0,0.4348819959669388
13123,26.333333333333332,6.0,0.0,0.006023126227976938
13125,1.5833333333333333,9.0,0.0,0.10196348604891492
13127,83.66666666666667,3.0,1.0,0.2544534388963294
13129,43.83333333333333,4.0,0.0,0.0319516709152495
13131,29.583333333333332,6.0,0.0,0.2843610983279644
13133,25.749999999999996,8.0,0.0,0.3298846216347977
13135,1246.7499999999998,1.0,1.0,0.2829811123821171
13137,25.166666666666664,6.0,0.0,0.032840256079708086
13139,198.75000000000003,3.0,1.0,0.07097564240492209
13141,12.783333333333333,9.0,0.0,0.7362459546925566
13143,18.166666666666668,1.0,1.0,0.04830722587165235
13145,24.166666666666668,2.0,1.0,0.15739013871080546
13147,28.5,6.0,0.0,0.1943970861748295
13149,62.16666666666667,1.0,1.0,0.0986013986013986
13151,286.2,1.0,1.0,0.4668554402721721
13153,116.5,3.0,1.0,0.3152931249495896
13155,4.333333333333333,9.0,0.0,0.27841913676547064
13157,58.166666666666664,4.0,0.0,0.074229065940763
13159,30.333333333333332,1.0,1.0,0.18365796380715568
13161,11.666666666666666,9.0,0.0,0.1308886328204433
13163,8.5,8.0,0.0,0.524446142093201
13165,1.5833333333333333,9.0,0.0,0.3154262049925227
13167,4.666666666666667,9.0,0.0,0.33574201898188094
13169,31.53333333333333,3.0,1.0,0.24408947945011839
13171,16.866666666666667,6.0,0.0,0.27929877718861595
13173,7.633333333333333,3.0,1.0,0.2264533117277699
13175,39.166666666666664,4.0,0.0,0.38362261696678995
13177,57.0,3.0,1.0,0.22788582665068977
13179,35.0,3.0,1.0,0.41410451705163676
13181,2.5,2.0,1.0,0.2896174863387978
13183,28.666666666666664,3.0,1.0,0.23167459446273936
13185,71.63333333333333,3.0,1.0,0.37125437468600186
13187,21.666666666666664,1.0,1.0,0.015005423647101362
13189,11.166666666666666,2.0,1.0,0.409260367284945
13191,10.0,3.0,1.0,0.3224692232751749
13193,17.0,8.0,0.0,0.6055961070559611
13195,13.833333333333334,3.0,1.0,0.08657125660402595
13197,1.3333333333333333,2.0,1.0,0.3039799021552294
13199,40.83333333333333,1.0,1.0,0.39300062926569534
13201,6.466666666666667,9.0,0.0,0.2767379679144385
13205,17.25,6.0,0.0,0.46536007292616227
13207,39.61666666666667,3.0,1.0,0.22371967654986524
13209,8.75,9.0,0.0,0.25813124928169173
13211,15.083333333333332,1.0,1.0,0.2224535391489794
13213,31.833333333333332,3.0,1.0,0.0072516498130630064
13215,301.5,2.0,1.0,0.46350664983412115
13217,127.61666666666666,1.0,1.0,0.45700239075335697
13219,65.75,3.0,1.0,0.03579963907720821
13221,4.5,3.0,1.0,0.17348941065024698
13223,174.0,1.0,1.0,0.20338829607454975
13225,15.833333333333334,3.0,1.0,0.4462655452519589
13227,22.333333333333336,1.0,1.0,0.012860364478576218
13229,14.166666666666666,8.0,0.0,0.10003054367745877
13231,11.25,1.0,1.0,0.08579503039351605
13233,21.166666666666664,4.0,0.0,0.122575658202942
13235,10.5,8.0,0.0,0.39486051394860516
13237,22.95,8.0,0.0,0.2675811614083219
13239,0.3333333333333333,8.0,0.0,0.5228990662516674
13241,16.0,9.0,0.0,0.01368716753332138
13243,3.5,8.0,0.0,0.6403198523758266
13245,153.0,2.0,1.0,0.5584919230993527
13247,230.91666666666666,1.0,1.0,0.5631351967563963
13249,5.166666666666666,8.0,0.0,0.25356988316746
13251,11.75,8.0,0.0,0.4126746506986028
13253,2.8,8.0,0.0,0.3261967501097936
13255,51.083333333333336,1.0,1.0,0.34194118881328495
13257,6.5,7.0,0.0,0.10757854434893585
13259,2.3333333333333335,2.0,1.0,0.5936038900317935
13261,29.833333333333332,6.0,0.0,0.5140788144156282
13263,13.0,2.0,1.0,0.56467363371595
13265,6.0,8.0,0.0,0.5571791613722998
13267,10.75,8.0,0.0,0.281547542113653
13269,3.8333333333333335,8.0,0.0,0.3997709049255441
13271,11.5,9.0,0.0,0.35303265940902023
13273,6.5,3.0,1.0,0.5702043506921556
13275,33.25,4.0,0.0,0.36225886268584817
13277,29.666666666666668,5.0,0.0,0.2913142801594245
13279,7.833333333333334,7.0,0.0,0.2579388633328387
13281,11.5,9.0,0.0,0.022682926829268292
13283,8.0,9.0,0.0,0.2775351014040562
13285,51.49999999999999,4.0,0.0,0.3665069153605918
13287,3.0,9.0,0.0,0.3780487804878049
13289,7.333333333333334,3.0,1.0,0.4143639531989047
13291,8.666666666666668,8.0,0.0,0.00831162386800645
13293,25.416666666666668,6.0,0.0,0.28960035005834306
13295,43.08333333333333,2.0,1.0,0.03991323850557753
13297,107.99999999999999,1.0,1.0,0.1844677485254523
13299,21.666666666666664,5.0,0.0,0.3043177031371245
13301,5.916666666666666,8.0,0.0,0.6036795707167497
13303,7.916666666666667,7.0,0.0,0.520197486535009
13305,23.5,6.0,0.0,0.18586891559864532
13307,2.333333333333333,8.0,0.0,0.3899662731871838
13309,5.5,9.0,0.0,0.3395877378435518
13311,19.333333333333332,8.0,0.0,0.017499820698558415
13313,62.666666666666664,3.0,1.0,0.03426597850130001
13315,11.5,9.0,0.0,0.3440787241262301
13317,7.5,8.0,0.0,0.40734211345017113
13319,34.2,8.0,0.0,0.3848393237039525
13321,30.666666666666668,3.0,1.0,0.2752112946600077
15001,148.0,5.0,0.0,0.00727298122393599
15003,689.0,1.0,1.0,0.024801830634762555
